Id,ItemName,UnitOfMeasurement,Quantity,WarehouseName,AddressingName
38148,"PORCA MARCHESAN SEXTAVADA 5/16"" 60020500",12,30,604,137
38149,"PARAFUSO MARCHESAN SEXTAVADO 5/16"" X  2.1/4"" 13321500",12,22,604,137
38152,PISTA MARCHESAN 0502010408,12,30,604,137
38153,EIXO MARCHESAN 0521010536,12,30,604,137
38154,PRISIONEIRO MARCHESAN 0503030083,12,30,604,137
38157,PRISIONEIRO MARCHESAN 0511013590,12,29,604,137
38158,EIXO MARCHESAN 0511013494,12,24,604,158
38159,DISCO MARCHESAN UNIVERSAL FURO 7.0 280001,12,30,604,137
38169,PLACA JD AH227916,12,1,604,Vazio
38180,ARRUELA MARCHESAN PRESSAO 80025108,12,31,604,137
38200,TERMINAL JACTO 1163612,12,1,604,1
38232,MOLA JACTO 341875,12,2,604,1
38235,RETENTOR JACTO 1195867,12,1,604,1
38241,PORCA JACTO 612580,12,1,604,1
38242,JUNTA JACTO 1181466,12,1,604,1
38502,MOLA DIANTEIRA CASP 32045017,13,4,604,7825
38589,RETENTOR 29.90 X 52.00 X 8.00 SABO 01895B,12,2,604,090-A-003
38646,PINO JACTO 1155106,12,1,604,1
38647,REPARO VEDACAO JACTO 625418,12,3,604,52
38648,PALHETA JACTO 272137,12,3,604,1
38649,PORCA JACTO 852327,12,24,604,1
38655,ALTERNADOR JACTO 1182042,12,1,604,52
38656,ELETROVENTILADOR JACTO 1145627,12,2,604,52
38657,FILTRO SECADOR JACTO 1176635,12,3,604,1
38658,CHICOTE JACTO 1184964,12,2,604,1
38906,MANGUEIRA JACTO 1177882,12,2,604,1
39008,PINO JACTO 887224,12,10,604,1
39693,MANGUEIRA JACTO 422790,12,1,604,1
39694,ASSENTO JACTO 870279,12,1,604,1
40165,ACOPLAMENTO JUMIL 2760210,12,15,604,137
46726,BUCHA FIAT 7663245,12,2,604,Vazio
47650,DISCO VARGA RCDI06230,12,1,604,Vazio
48530,CANECA POLIPROPILENO ATOXICA P/ ELEVADOR TC20 MOTRIX CC28,12,84,604,Vazio
50801,CANECA ACO CARBONO P/ ELEVADOR CWA EC-150,12,100,604,7559
53571,TUBO PVC COLETOR 350MM PLASTIK 0306740001,21,1,604,Vazio
54550,CANECA POLIPROPILENO ATOXICA P/ ELEVADOR MOTRIX CC56,12,38,604,Vazio
56715,LONA CASP 32040053,0,4,604,Vazio
56716,MOLA CASP 32040031,13,9,604,7825
56717,MOLA CASP 32040041,13,8,604,7825
56718,VARAO CASP 32040076,12,3,604,010-A-002
56719,ARRUELA CASP 2071001,12,9,604,MEZANINO-E-062
56720,ARRUELA CASP 32010056,12,10,604,MEZANINO-05-G
56747,VOLANTE CASP 32010160,12,11,604,7542
56749,TAMPA CASP 32040027,12,8,604,7825
56856,ANEL STEMAC 21003702983,14,3,604,3
57032,CANECA POLIETILENO ELEVADOR SXE-27 C/ 686 40 T/H SILOMAX 99000857,12,10,604,7559
57160,GUARNICAO JACTO 323014,12,15,604,Vazio
57165,VALVULA JACTO 407825,12,1,604,MEZANINO-B-062
57208,"TAMPA CEGA CONDULETE ALUMINIO 1"" TRAMONTINA 56117/007",12,1076,604,Vazio
57530,REJUNTE PRIME GRAFITE 1.5KG PORTOBELLO 25505,0,43,604,7315
57931,DISCO ARROZ INOX 240 F EMBREPARTS JI-24012,12,1,604,Vazio
57983,EMENDA INTERNA PERFILADO GF ELECON 225127,12,29,604,Vazio
58001,JUNCAO BASE PERFURADO 150X100 GF ELECON 455359,12,2,604,Vazio
58089,BUCHA JUMIL 2733318,12,124,604,CONTAINER-01
58428,BUCHA FIAT 46463774,12,2,604,Vazio
60590,DISCO TRW RCDI01040,12,1,604,Vazio
60903,SENSOR FIAT 55272396,12,1,604,Vazio
61238,ELETROCALHA PERFURADA 200X100 GF ELECON 307531,12,8,604,Vazio
61715,ARRUELA LISA 1/4 GF ELECON 225425,12,751,604,MEZANINO-R-018
61822,JUNCAO BASE PERFURADO 200X100 GF ELECON 455453,12,45,604,Vazio
61823,TAMPA ENCAIXE ELETROCALHA 38X38 GF ELECON 225622,12,80,604,Vazio
61863,TAMPA ENCAIXE ELETROCALHA 200 GF ELECON 497033,12,47,604,Vazio
62420,PARAFUSO RODA 22X93MM FEY 600367,13,4,604,Vazio
63097,SUPORTE JACTO 804351,12,2,604,Vazio
63112,SUPORTE JUMIL 0427674,12,1,604,CONTAINER-01
63156,BRACO JUMIL 2749636,12,16,604,CONTAINER-01
63706,FUSIVEL FNH00-50K-A WEG 10701718,12,2,604,MEZANINO-A-034
63752,PALHETA TRICO TX600,15,1,604,Vazio
64326,POLIA MOTRIZ 150 TON 410 MM X 1380MM CWA 70080006,12,2,604,Vazio
64327,"EIXO MOTRIZ INTERMEDIARIO 150 TOM 3""X2105MM CWA 70080007",12,2,604,Vazio
64854,CANECA ACO CARBONO 1330 X 1330 X 250 EC150C CWA 70080009,12,40,604,Vazio
65773,CANECA ACO CARBONO 1058 X 145 X 361 SAE101020 CWA 70010738,12,79,604,Vazio
66819,"CONECTOR CONDULETE MULTIPLO 1"" S/ ROSCA TRAMONTINA 56251/053",12,2394,604,Vazio
66820,"TAMPAO CONDULETE PVC 1"" TRAMONTINA 56114/053",12,3160,604,MEZANINO-031-D
66823,"CURVA PRE ZINCADA 90º 1"" ELECON 002271",12,163,604,MEZANINO-028-S
67655,PISO PORCELANATO SUPERQUADRA CONHAQUE 60X60CM PORTOBELLO 28088E,9,62.8,604,Vazio
67656,PISO PORCELANATO SUPERQUADRA CONCRETO 60X60CM PORTOBELLO 28086E,9,157.99,604,Vazio
67940,CORRIMAO JD AN402552,12,2,604,Vazio
69472,CANECA ACO CARBONO 240 X 117 X 820 TCZ40 CWA 70010742,12,24,604,Vazio
70627,PERFILADO PERFURADO 38X38X6MT JEA JPP38,0,124,604,Vazio
70748,TAMPA ENCAIXE PERFILADO 38X300 JEA JTEP38,12,124,604,Vazio
71008,SUPORTE ELETROCALHA MAO FRANCESA 10.5X14MM ELETROPOLL EL13103,12,226,604,Vazio
71222,"LUVA EMENDA S/ ROSCA 1"" TRAMONTINA 56131/023",12,2182,604,Vazio
71915,CANECA METALICA ELEVADOR TC-10 CWA 70010744,12,42,604,Vazio
72121,PERFIL MAO FRANCESA SIMPLES 100MM BANDEIRANTES BE049,12,362,604,Vazio
72826,TAMPAO JACTO 310383,12,1,604,Vazio
72828,JUNTA JACTO 338632,12,1,604,Vazio
73025,ARO JACTO 349548,12,1,604,Vazio
74427,ELEMENTO FILTRANTE JACTO 150524,12,1,604,Vazio
75671,FILTRO LINHA JACTO 973792,12,1,604,Vazio
76560,RODA STARA 6007-3207,13,13,604,Vazio
77823,GUIA JACTO 911750,12,6,604,Vazio
82860,BICO JACTO 1225085,12,4,604,Vazio
82869,CAPA JACTO 572297,12,1,604,Vazio
82871,CORRENTE JACTO 457127,12,1,604,Vazio
83176,CONTRA PINO JACTO 910943,12,6,604,Vazio
